PCODE,location,longitude,latitude,Datum,CountryNum,StateNum,Route,Stop
BBSQC,BBSQC:1:Stop33,-76.39719252,45.53052388,NAD83,124,76,1,33
BBSQC,BBSQC:1:Stop34,-76.40236175,45.52363766,NAD83,124,76,1,34
BBSQC,BBSQC:1:Stop35,-76.40634789,45.51710782,NAD83,124,76,1,35
BBSQC,BBSQC:1:Stop36,-76.4131036,45.5158993,NAD83,124,76,1,36
BBSQC,BBSQC:1:Stop37,-76.42134367,45.51874041,NAD83,124,76,1,37
BBSQC,BBSQC:1:Stop38,-76.43193143,45.52172256,NAD83,124,76,1,38
BBSQC,BBSQC:1:Stop39,-76.44081109,45.52296105,NAD83,124,76,1,39
BBSQC,BBSQC:1:Stop40,-76.45040089,45.52490993,NAD83,124,76,1,40
BBSQC,BBSQC:1:Stop41,-76.45928327,45.53067453,NAD83,124,76,1,41
BBSQC,BBSQC:1:Stop42,-76.46702278,45.52936022,NAD83,124,76,1,42
BBSQC,BBSQC:1:Stop43,-76.47840263,45.53112172,NAD83,124,76,1,43
BBSQC,BBSQC:1:Stop44,-76.4876375,45.53262201,NAD83,124,76,1,44
BBSQC,BBSQC:1:Stop45,-76.4978369,45.53425292,NAD83,124,76,1,45
BBSQC,BBSQC:1:Stop46,-76.50837745,45.53616645,NAD83,124,76,1,46
BBSQC,BBSQC:1:Stop47,-76.51827669,45.53992377,NAD83,124,76,1,47
BBSQC,BBSQC:1:Stop48,-76.52729529,45.54327795,NAD83,124,76,1,48
BBSQC,BBSQC:1:Stop49,-76.53559342,45.54647909,NAD83,124,76,1,49
BBSQC,BBSQC:1:Stop50,-76.54174048,45.55156292,NAD83,124,76,1,50
BBSQC,BBSQC:2:Stop1,-75.54197569,45.70991821,NAD83,124,76,2,1
BBSQC,BBSQC:2:Stop2,-75.5519,45.7126,NAD83,124,76,2,2
BBSQC,BBSQC:2:Stop3,-75.5611,45.717,NAD83,124,76,2,3
BBSQC,BBSQC:2:Stop4,-75.5686,45.7202,NAD83,124,76,2,4
BBSQC,BBSQC:2:Stop5,-75.5775,45.7236,NAD83,124,76,2,5
BBSQC,BBSQC:2:Stop6,-75.5871,45.7278,NAD83,124,76,2,6
BBSQC,BBSQC:2:Stop7,-75.5874,45.7338,NAD83,124,76,2,7
BBSQC,BBSQC:2:Stop8,-75.5802,45.7397,NAD83,124,76,2,8
BBSQC,BBSQC:2:Stop9,-75.5759,45.7455,NAD83,124,76,2,9
BBSQC,BBSQC:2:Stop10,-75.5741,45.7528,NAD83,124,76,2,10
BBSQC,BBSQC:2:Stop11,-75.5763,45.7597,NAD83,124,76,2,11
BBSQC,BBSQC:2:Stop12,-75.582,45.7639,NAD83,124,76,2,12
BBSQC,BBSQC:2:Stop13,-75.5879,45.7693,NAD83,124,76,2,13
BBSQC,BBSQC:2:Stop14,-75.5937,45.7729,NAD83,124,76,2,14
BBSQC,BBSQC:2:Stop15,-75.6032,45.7749,NAD83,124,76,2,15
BBSQC,BBSQC:2:Stop16,-75.6135,45.7748,NAD83,124,76,2,16
BBSQC,BBSQC:2:Stop17,-75.6237,45.7746,NAD83,124,76,2,17
BBSQC,BBSQC:2:Stop18,-75.6332,45.7773,NAD83,124,76,2,18
BBSQC,BBSQC:2:Stop19,-75.6428,45.7771,NAD83,124,76,2,19
BBSQC,BBSQC:2:Stop20,-75.6534,45.7763,NAD83,124,76,2,20
BBSQC,BBSQC:2:Stop21,-75.6604,45.78,NAD83,124,76,2,21
BBSQC,BBSQC:2:Stop22,-75.6608,45.7877,NAD83,124,76,2,22
BBSQC,BBSQC:2:Stop23,-75.6708,45.7874,NAD83,124,76,2,23
BBSQC,BBSQC:2:Stop24,-75.681,45.7854,NAD83,124,76,2,24
BBSQC,BBSQC:2:Stop25,-75.6898,45.784,NAD83,124,76,2,25
BBSQC,BBSQC:2:Stop26,-75.6985,45.786,NAD83,124,76,2,26
BBSQC,BBSQC:2:Stop27,-75.7092,45.7852,NAD83,124,76,2,27
BBSQC,BBSQC:2:Stop28,-75.7119,45.7914,NAD83,124,76,2,28
BBSQC,BBSQC:2:Stop29,-75.7143,45.7986,NAD83,124,76,2,29
BBSQC,BBSQC:2:Stop30,-75.7168,45.8059,NAD83,124,76,2,30
BBSQC,BBSQC:2:Stop31,-75.7157,45.812,NAD83,124,76,2,31
BBSQC,BBSQC:2:Stop32,-75.7096,45.8175,NAD83,124,76,2,32
BBSQC,BBSQC:2:Stop33,-75.7097,45.8241,NAD83,124,76,2,33
BBSQC,BBSQC:2:Stop34,-75.7073,45.8313,NAD83,124,76,2,34
BBSQC,BBSQC:2:Stop35,-75.6975,45.8337,NAD83,124,76,2,35
BBSQC,BBSQC:2:Stop36,-75.6913,45.8368,NAD83,124,76,2,36
BBSQC,BBSQC:2:Stop37,-75.6916,45.8442,NAD83,124,76,2,37
BBSQC,BBSQC:2:Stop38,-75.6894,45.8506,NAD83,124,76,2,38
BBSQC,BBSQC:2:Stop39,-75.6852,45.8565,NAD83,124,76,2,39
BBSQC,BBSQC:2:Stop40,-75.6822,45.8633,NAD83,124,76,2,40
BBSQC,BBSQC:2:Stop41,-75.6785,45.8693,NAD83,124,76,2,41
BBSQC,BBSQC:2:Stop42,-75.6755,45.8746,NAD83,124,76,2,42
BBSQC,BBSQC:2:Stop43,-75.6676,45.8778,NAD83,124,76,2,43
BBSQC,BBSQC:2:Stop44,-75.656,45.8779,NAD83,124,76,2,44
BBSQC,BBSQC:2:Stop45,-75.6451,45.88,NAD83,124,76,2,45
BBSQC,BBSQC:2:Stop46,-75.6365,45.8801,NAD83,124,76,2,46
BBSQC,BBSQC:2:Stop47,-75.6299,45.886,NAD83,124,76,2,47
BBSQC,BBSQC:2:Stop48,-75.6274,45.8941,NAD83,124,76,2,48
BBSQC,BBSQC:2:Stop49,-75.6231,45.897,NAD83,124,76,2,49
BBSQC,BBSQC:2:Stop50,-75.619,45.9043,NAD83,124,76,2,50
BBSQC,BBSQC:3:Stop1,-76.29233324,46.27001974,NAD83,124,76,3,1
BBSQC,BBSQC:3:Stop2,-76.2959,46.2644,NAD83,124,76,3,2
BBSQC,BBSQC:3:Stop3,-76.2986,46.2575,NAD83,124,76,3,3
BBSQC,BBSQC:3:Stop4,-76.3025,46.2509,NAD83,124,76,3,4
BBSQC,BBSQC:3:Stop5,-76.3066,46.2448,NAD83,124,76,3,5
BBSQC,BBSQC:3:Stop6,-76.3071,46.2386,NAD83,124,76,3,6
BBSQC,BBSQC:3:Stop7,-76.31,46.2317,NAD83,124,76,3,7
BBSQC,BBSQC:3:Stop8,-76.3151,46.2259,NAD83,124,76,3,8
BBSQC,BBSQC:3:Stop9,-76.3178,46.219,NAD83,124,76,3,9
BBSQC,BBSQC:3:Stop10,-76.3185,46.2118,NAD83,124,76,3,10
BBSQC,BBSQC:3:Stop11,-76.3202,46.2045,NAD83,124,76,3,11
BBSQC,BBSQC:3:Stop12,-76.3233,46.1977,NAD83,124,76,3,12
BBSQC,BBSQC:3:Stop13,-76.3277,46.1904,NAD83,124,76,3,13
BBSQC,BBSQC:3:Stop14,-76.327,46.1833,NAD83,124,76,3,14
BBSQC,BBSQC:3:Stop15,-76.3236,46.1767,NAD83,124,76,3,15
BBSQC,BBSQC:3:Stop16,-76.3191,46.1703,NAD83,124,76,3,16
BBSQC,BBSQC:3:Stop17,-76.315,46.1643,NAD83,124,76,3,17
BBSQC,BBSQC:3:Stop18,-76.3078,46.1589,NAD83,124,76,3,18
BBSQC,BBSQC:3:Stop19,-76.2988,46.1552,NAD83,124,76,3,19
BBSQC,BBSQC:3:Stop20,-76.2936,46.1487,NAD83,124,76,3,20
BBSQC,BBSQC:3:Stop21,-76.2851,46.1436,NAD83,124,76,3,21
BBSQC,BBSQC:3:Stop22,-76.2754,46.1427,NAD83,124,76,3,22
BBSQC,BBSQC:3:Stop23,-76.2641,46.1405,NAD83,124,76,3,23
BBSQC,BBSQC:3:Stop24,-76.2535,46.1414,NAD83,124,76,3,24
BBSQC,BBSQC:3:Stop25,-76.2481,46.1403,NAD83,124,76,3,25
BBSQC,BBSQC:3:Stop26,-76.2457,46.1337,NAD83,124,76,3,26
BBSQC,BBSQC:3:Stop27,-76.232,46.127,NAD83,124,76,3,27
BBSQC,BBSQC:3:Stop28,-76.22366851,46.12655515,NAD83,124,76,3,28
BBSQC,BBSQC:3:Stop29,-76.21436041,46.12572905,NAD83,124,76,3,29
BBSQC,BBSQC:3:Stop30,-76.209,46.121,NAD83,124,76,3,30
BBSQC,BBSQC:3:Stop31,-76.20165118,46.11766291,NAD83,124,76,3,31
BBSQC,BBSQC:3:Stop32,-76.1947654,46.11568725,NAD83,124,76,3,32
BBSQC,BBSQC:3:Stop33,-76.186,46.114,NAD83,124,76,3,33
BBSQC,BBSQC:3:Stop34,-76.17652397,46.11370921,NAD83,124,76,3,34
BBSQC,BBSQC:3:Stop35,-76.168,46.112,NAD83,124,76,3,35
BBSQC,BBSQC:3:Stop36,-76.16022139,46.11014815,NAD83,124,76,3,36
BBSQC,BBSQC:3:Stop37,-76.151,46.109,NAD83,124,76,3,37
BBSQC,BBSQC:3:Stop38,-76.143,46.108,NAD83,124,76,3,38
BBSQC,BBSQC:3:Stop39,-76.13272448,46.10663915,NAD83,124,76,3,39
BBSQC,BBSQC:3:Stop40,-76.124,46.107,NAD83,124,76,3,40
BBSQC,BBSQC:3:Stop41,-76.113,46.105,NAD83,124,76,3,41
BBSQC,BBSQC:3:Stop42,-76.10561477,46.10395845,NAD83,124,76,3,42
BBSQC,BBSQC:3:Stop43,-76.10087584,46.10234271,NAD83,124,76,3,43
BBSQC,BBSQC:3:Stop44,-76.09197636,46.10111915,NAD83,124,76,3,44
BBSQC,BBSQC:3:Stop45,-76.08984926,46.09513715,NAD83,124,76,3,45
BBSQC,BBSQC:3:Stop46,-76.08928736,46.08808715,NAD83,124,76,3,46
BBSQC,BBSQC:3:Stop47,-76.08256997,46.08456373,NAD83,124,76,3,47
BBSQC,BBSQC:3:Stop48,-76.078,46.079,NAD83,124,76,3,48
BBSQC,BBSQC:3:Stop49,-76.07342688,46.07662677,NAD83,124,76,3,49
BBSQC,BBSQC:3:Stop50,-76.06337835,46.07794115,NAD83,124,76,3,50
BBSQC,BBSQC:4:Stop1,-73.3308926,45.0806859,NAD83,124,76,4,1
BBSQC,BBSQC:4:Stop2,-73.3327008,45.0759787,NAD83,124,76,4,2
BBSQC,BBSQC:4:Stop3,-73.3429813,45.0678326,NAD83,124,76,4,3
BBSQC,BBSQC:4:Stop4,-73.3306755,45.0643568,NAD83,124,76,4,4
BBSQC,BBSQC:4:Stop5,-73.3204418,45.0633985,NAD83,124,76,4,5
BBSQC,BBSQC:4:Stop6,-73.3154535,45.066089,NAD83,124,76,4,6
BBSQC,BBSQC:4:Stop7,-73.3074885,45.0663989,NAD83,124,76,4,7
BBSQC,BBSQC:4:Stop8,-73.2989439,45.0648235,NAD83,124,76,4,8
BBSQC,BBSQC:4:Stop9,-73.289751,45.0636837,NAD83,124,76,4,9
BBSQC,BBSQC:4:Stop10,-73.277892,45.0634883,NAD83,124,76,4,10
BBSQC,BBSQC:4:Stop11,-73.2643916,45.063327,NAD83,124,76,4,11
BBSQC,BBSQC:4:Stop12,-73.2549546,45.0633089,NAD83,124,76,4,12
BBSQC,BBSQC:4:Stop13,-73.2450687,45.0637725,NAD83,124,76,4,13
BBSQC,BBSQC:4:Stop14,-73.2326479,45.0634038,NAD83,124,76,4,14
BBSQC,BBSQC:4:Stop15,-73.2218364,45.0634675,NAD83,124,76,4,15
BBSQC,BBSQC:4:Stop16,-73.2146791,45.0633989,NAD83,124,76,4,16
BBSQC,BBSQC:4:Stop17,-73.2031303,45.063521,NAD83,124,76,4,17
BBSQC,BBSQC:4:Stop18,-73.18949,45.0635975,NAD83,124,76,4,18
BBSQC,BBSQC:4:Stop19,-73.1820592,45.0636659,NAD83,124,76,4,19
BBSQC,BBSQC:4:Stop20,-73.1715994,45.0639983,NAD83,124,76,4,20
BBSQC,BBSQC:4:Stop21,-73.1599384,45.065036,NAD83,124,76,4,21
BBSQC,BBSQC:4:Stop22,-73.1545452,45.0677233,NAD83,124,76,4,22
BBSQC,BBSQC:4:Stop23,-73.1526982,45.0755197,NAD83,124,76,4,23
BBSQC,BBSQC:4:Stop24,-73.1491482,45.0827657,NAD83,124,76,4,24
BBSQC,BBSQC:4:Stop25,-73.1417329,45.0854797,NAD83,124,76,4,25
BBSQC,BBSQC:4:Stop26,-73.1334087,45.0833324,NAD83,124,76,4,26
BBSQC,BBSQC:4:Stop27,-73.12389452,45.08185438,NAD83,124,76,4,27
BBSQC,BBSQC:4:Stop28,-73.1132818,45.0830668,NAD83,124,76,4,28
BBSQC,BBSQC:4:Stop29,-73.1080759,45.0895354,NAD83,124,76,4,29
BBSQC,BBSQC:4:Stop30,-73.102544,45.0957126,NAD83,124,76,4,30
BBSQC,BBSQC:4:Stop31,-73.0956778,45.1031397,NAD83,124,76,4,31
BBSQC,BBSQC:4:Stop32,-73.0919362,45.1070975,NAD83,124,76,4,32
BBSQC,BBSQC:4:Stop33,-73.081495,45.1070894,NAD83,124,76,4,33
BBSQC,BBSQC:4:Stop34,-73.0796295,45.1130899,NAD83,124,76,4,34
BBSQC,BBSQC:4:Stop35,-73.0782898,45.1216459,NAD83,124,76,4,35
BBSQC,BBSQC:4:Stop36,-73.0751113,45.1249711,NAD83,124,76,4,36
BBSQC,BBSQC:4:Stop37,-73.0649742,45.1221679,NAD83,124,76,4,37
BBSQC,BBSQC:4:Stop38,-73.054152,45.122261,NAD83,124,76,4,38
BBSQC,BBSQC:4:Stop39,-73.04232711,45.12235624,NAD83,124,76,4,39
BBSQC,BBSQC:4:Stop40,-73.037865,45.1200109,NAD83,124,76,4,40
BBSQC,BBSQC:4:Stop41,-73.0377165,45.1124739,NAD83,124,76,4,41
BBSQC,BBSQC:4:Stop42,-73.0375494,45.1043694,NAD83,124,76,4,42
BBSQC,BBSQC:4:Stop43,-73.0269383,45.1042945,NAD83,124,76,4,43
BBSQC,BBSQC:4:Stop44,-73.01770671,45.10478043,NAD83,124,76,4,44
BBSQC,BBSQC:4:Stop45,-73.0091389,45.1025812,NAD83,124,76,4,45
BBSQC,BBSQC:4:Stop46,-73.0089066,45.0997596,NAD83,124,76,4,46
BBSQC,BBSQC:4:Stop47,-73.0104459,45.0925609,NAD83,124,76,4,47
BBSQC,BBSQC:4:Stop48,-73.0169462,45.0885385,NAD83,124,76,4,48
BBSQC,BBSQC:4:Stop49,-73.0276757,45.0841102,NAD83,124,76,4,49
BBSQC,BBSQC:4:Stop50,-73.0342793,45.0805538,NAD83,124,76,4,50
BBSQC,BBSQC:5:Stop1,-73.40518567,45.72505727,NAD83,124,76,5,1
BBSQC,BBSQC:5:Stop2,-73.39782205,45.71921167,NAD83,124,76,5,2
BBSQC,BBSQC:5:Stop3,-73.39043845,45.71456242,NAD83,124,76,5,3
BBSQC,BBSQC:5:Stop4,-73.38130318,45.71900577,NAD83,124,76,5,4
BBSQC,BBSQC:5:Stop5,-73.37289988,45.72518698,NAD83,124,76,5,5
BBSQC,BBSQC:5:Stop6,-73.36506919,45.73106074,NAD83,124,76,5,6
BBSQC,BBSQC:5:Stop7,-73.36027009,45.73738255,NAD83,124,76,5,7
BBSQC,BBSQC:5:Stop8,-73.35913972,45.74393694,NAD83,124,76,5,8
BBSQC,BBSQC:5:Stop9,-73.35682011,45.75201334,NAD83,124,76,5,9
BBSQC,BBSQC:5:Stop10,-73.35111254,45.75721458,NAD83,124,76,5,10
BBSQC,BBSQC:5:Stop11,-73.34410676,45.76279275,NAD83,124,76,5,11
BBSQC,BBSQC:5:Stop12,-73.3391995,45.76738392,NAD83,124,76,5,12
BBSQC,BBSQC:5:Stop13,-73.33003765,45.77142672,NAD83,124,76,5,13
BBSQC,BBSQC:5:Stop14,-73.32104858,45.77438222,NAD83,124,76,5,14
BBSQC,BBSQC:5:Stop15,-73.31571949,45.77024441,NAD83,124,76,5,15
BBSQC,BBSQC:5:Stop16,-73.30921934,45.76530594,NAD83,124,76,5,16
BBSQC,BBSQC:5:Stop17,-73.30102535,45.76113399,NAD83,124,76,5,17
BBSQC,BBSQC:5:Stop18,-73.29275435,45.76458399,NAD83,124,76,5,18
BBSQC,BBSQC:5:Stop19,-73.28173881,45.76691204,NAD83,124,76,5,19
BBSQC,BBSQC:5:Stop20,-73.27559195,45.7689796,NAD83,124,76,5,20
BBSQC,BBSQC:5:Stop21,-73.26710083,45.76283855,NAD83,124,76,5,21
BBSQC,BBSQC:5:Stop22,-73.25981646,45.76757025,NAD83,124,76,5,22
BBSQC,BBSQC:5:Stop23,-73.25338303,45.77384463,NAD83,124,76,5,23
BBSQC,BBSQC:5:Stop24,-73.24734881,45.77964773,NAD83,124,76,5,24
BBSQC,BBSQC:5:Stop25,-73.24077973,45.78605432,NAD83,124,76,5,25
BBSQC,BBSQC:5:Stop26,-73.23455892,45.79238491,NAD83,124,76,5,26
BBSQC,BBSQC:5:Stop27,-73.22660566,45.79527697,NAD83,124,76,5,27
BBSQC,BBSQC:5:Stop28,-73.21847216,45.80016383,NAD83,124,76,5,28
BBSQC,BBSQC:5:Stop29,-73.21315401,45.8063093,NAD83,124,76,5,29
BBSQC,BBSQC:5:Stop30,-73.21010058,45.81364212,NAD83,124,76,5,30
BBSQC,BBSQC:5:Stop31,-73.20316465,45.81998677,NAD83,124,76,5,31
BBSQC,BBSQC:5:Stop32,-73.19610697,45.82646407,NAD83,124,76,5,32
BBSQC,BBSQC:5:Stop33,-73.19151242,45.83038775,NAD83,124,76,5,33
BBSQC,BBSQC:5:Stop34,-73.18517513,45.83601171,NAD83,124,76,5,34
BBSQC,BBSQC:5:Stop35,-73.17846641,45.84232244,NAD83,124,76,5,35
BBSQC,BBSQC:5:Stop36,-73.17363125,45.84722264,NAD83,124,76,5,36
BBSQC,BBSQC:5:Stop37,-73.16665485,45.85414943,NAD83,124,76,5,37
BBSQC,BBSQC:5:Stop38,-73.1650438,45.86044206,NAD83,124,76,5,38
BBSQC,BBSQC:5:Stop39,-73.16252772,45.86681911,NAD83,124,76,5,39
BBSQC,BBSQC:5:Stop40,-73.15433271,45.87229442,NAD83,124,76,5,40
BBSQC,BBSQC:5:Stop41,-73.15570389,45.87875205,NAD83,124,76,5,41
BBSQC,BBSQC:5:Stop42,-73.15695532,45.88689085,NAD83,124,76,5,42
BBSQC,BBSQC:5:Stop43,-73.16041021,45.88881868,NAD83,124,76,5,43
BBSQC,BBSQC:5:Stop44,-73.17049886,45.88931372,NAD83,124,76,5,44
BBSQC,BBSQC:5:Stop45,-73.17425381,45.89547624,NAD83,124,76,5,45
BBSQC,BBSQC:5:Stop46,-73.17352298,45.90125197,NAD83,124,76,5,46
BBSQC,BBSQC:5:Stop47,-73.17421677,45.90722148,NAD83,124,76,5,47
BBSQC,BBSQC:5:Stop48,-73.16933062,45.91387575,NAD83,124,76,5,48
BBSQC,BBSQC:5:Stop49,-73.16520985,45.91996606,NAD83,124,76,5,49
BBSQC,BBSQC:5:Stop50,-73.16156749,45.92599192,NAD83,124,76,5,50
BBSQC,BBSQC:6:Stop1,-74.09216017,45.78486783,NA,124,76,6,1
BBSQC,BBSQC:6:Stop2,-74.08183496,45.78533437,NA,124,76,6,2
BBSQC,BBSQC:6:Stop3,-74.07132981,45.78655456,NA,124,76,6,3
BBSQC,BBSQC:6:Stop4,-74.06289823,45.78914993,NA,124,76,6,4
BBSQC,BBSQC:6:Stop5,-74.05332911,45.78897203,NA,124,76,6,5
BBSQC,BBSQC:6:Stop6,-74.05134904,45.781314,NA,124,76,6,6
BBSQC,BBSQC:6:Stop7,-74.0473193,45.77622206,NA,124,76,6,7
BBSQC,BBSQC:6:Stop8,-74.03681393,45.77751109,NA,124,76,6,8
BBSQC,BBSQC:6:Stop9,-74.02721089,45.77866282,NA,124,76,6,9
BBSQC,BBSQC:6:Stop10,-74.01737312,45.77997375,NA,124,76,6,10
BBSQC,BBSQC:6:Stop11,-74.0137556,45.7764863,NA,124,76,6,11
BBSQC,BBSQC:6:Stop12,-74.01396188,45.76916148,NA,124,76,6,12
BBSQC,BBSQC:6:Stop13,-74.01654057,45.76220812,NA,124,76,6,13
BBSQC,BBSQC:6:Stop14,-74.02171958,45.75578104,NA,124,76,6,14
BBSQC,BBSQC:6:Stop15,-74.02579913,45.7511445,NA,124,76,6,15
BBSQC,BBSQC:6:Stop16,-74.03447638,45.74599772,NA,124,76,6,16
BBSQC,BBSQC:6:Stop17,-74.04429041,45.74118381,NA,124,76,6,17
BBSQC,BBSQC:6:Stop18,-74.05073071,45.73966237,NA,124,76,6,18
BBSQC,BBSQC:6:Stop19,-74.06057524,45.73594541,NA,124,76,6,19
BBSQC,BBSQC:6:Stop20,-74.06786156,45.73295383,NA,124,76,6,20
BBSQC,BBSQC:6:Stop21,-74.07741616,45.73031315,NA,124,76,6,21
BBSQC,BBSQC:6:Stop22,-74.08498775,45.72627868,NA,124,76,6,22
BBSQC,BBSQC:6:Stop23,-74.09084864,45.72148303,NA,124,76,6,23
BBSQC,BBSQC:6:Stop24,-74.09625123,45.71476628,NA,124,76,6,24
BBSQC,BBSQC:6:Stop25,-74.10056843,45.71075898,NA,124,76,6,25
BBSQC,BBSQC:6:Stop26,-74.10786229,45.70614475,NA,124,76,6,26
BBSQC,BBSQC:6:Stop27,-74.11858655,45.70223162,NA,124,76,6,27
BBSQC,BBSQC:6:Stop28,-74.12865412,45.70080571,NA,124,76,6,28
BBSQC,BBSQC:6:Stop29,-74.13834996,45.70013218,NA,124,76,6,29
BBSQC,BBSQC:6:Stop30,-74.14891825,45.69781718,NA,124,76,6,30
BBSQC,BBSQC:6:Stop31,-74.15827397,45.69407913,NA,124,76,6,31
BBSQC,BBSQC:6:Stop32,-74.16796034,45.69090025,NA,124,76,6,32
BBSQC,BBSQC:6:Stop33,-74.17650989,45.69074671,NA,124,76,6,33
BBSQC,BBSQC:6:Stop34,-74.18756352,45.69015979,NA,124,76,6,34
BBSQC,BBSQC:6:Stop35,-74.19633581,45.68833166,NA,124,76,6,35
BBSQC,BBSQC:6:Stop36,-74.20721422,45.6855544,NA,124,76,6,36
BBSQC,BBSQC:6:Stop37,-74.21886597,45.68249336,NA,124,76,6,37
BBSQC,BBSQC:6:Stop38,-74.22578901,45.68009531,NA,124,76,6,38
BBSQC,BBSQC:6:Stop39,-74.23350848,45.67847914,NA,124,76,6,39
BBSQC,BBSQC:6:Stop40,-74.24586772,45.67510506,NA,124,76,6,40
BBSQC,BBSQC:6:Stop41,-74.25721247,45.67260514,NA,124,76,6,41
BBSQC,BBSQC:6:Stop42,-74.26673569,45.67089349,NA,124,76,6,42
BBSQC,BBSQC:6:Stop43,-74.27586919,45.6714828,NA,124,76,6,43
BBSQC,BBSQC:6:Stop44,-74.2845046,45.6728874,NA,124,76,6,44
BBSQC,BBSQC:6:Stop45,-74.29480458,45.67060216,NA,124,76,6,45
BBSQC,BBSQC:6:Stop46,-74.30322113,45.66897964,NA,124,76,6,46
BBSQC,BBSQC:6:Stop47,-74.3136027,45.6661982,NA,124,76,6,47
BBSQC,BBSQC:6:Stop48,-74.32326105,45.66582378,NA,124,76,6,48
BBSQC,BBSQC:6:Stop49,-74.32701797,45.67155254,NA,124,76,6,49
BBSQC,BBSQC:6:Stop50,-74.32855853,45.68014843,NA,124,76,6,50
BBSQC,BBSQC:7:Stop1,-74.1781078,45.4277146,NA,124,76,7,1
BBSQC,BBSQC:7:Stop2,-74.1742033,45.4345452,NA,124,76,7,2
BBSQC,BBSQC:7:Stop3,-74.1688865,45.4442079,NA,124,76,7,3
BBSQC,BBSQC:7:Stop4,-74.1628785,45.4442534,NA,124,76,7,4
BBSQC,BBSQC:7:Stop5,-74.1519022,45.4442202,NA,124,76,7,5
BBSQC,BBSQC:7:Stop6,-74.1414273,45.4422422,NA,124,76,7,6
BBSQC,BBSQC:7:Stop7,-74.1326456,45.4392002,NA,124,76,7,7
BBSQC,BBSQC:7:Stop8,-74.1250299,45.4355921,NA,124,76,7,8
BBSQC,BBSQC:7:Stop9,-74.1156587,45.4324391,NA,124,76,7,9
BBSQC,BBSQC:7:Stop10,-74.1086602,45.4267246,NA,124,76,7,10
BBSQC,BBSQC:7:Stop11,-74.1027839,45.4205544,NA,124,76,7,11
BBSQC,BBSQC:7:Stop12,-74.0960348,45.4146932,NA,124,76,7,12
BBSQC,BBSQC:7:Stop13,-74.090138,45.409066,NA,124,76,7,13
BBSQC,BBSQC:7:Stop14,-74.0829404,45.4031053,NA,124,76,7,14
BBSQC,BBSQC:7:Stop15,-74.0759789,45.3966514,NA,124,76,7,15
BBSQC,BBSQC:7:Stop16,-74.067396,45.3890641,NA,124,76,7,16
BBSQC,BBSQC:7:Stop17,-74.0614836,45.3837405,NA,124,76,7,17
BBSQC,BBSQC:7:Stop18,-74.0532161,45.3780878,NA,124,76,7,18
BBSQC,BBSQC:7:Stop19,-74.045428,45.3726985,NA,124,76,7,19
BBSQC,BBSQC:7:Stop20,-74.0360019,45.3660445,NA,124,76,7,20
BBSQC,BBSQC:7:Stop21,-74.0334107,45.3614842,NA,124,76,7,21
BBSQC,BBSQC:7:Stop22,-74.0283608,45.3539907,NA,124,76,7,22
BBSQC,BBSQC:7:Stop23,-74.0276097,45.3488075,NA,124,76,7,23
BBSQC,BBSQC:7:Stop24,-74.0194414,45.3404231,NA,124,76,7,24
BBSQC,BBSQC:7:Stop25,-74.0155131,45.3342302,NA,124,76,7,25
BBSQC,BBSQC:7:Stop26,-74.011237,45.3285342,NA,124,76,7,26
BBSQC,BBSQC:7:Stop27,-74.0048967,45.3202649,NA,124,76,7,27
BBSQC,BBSQC:7:Stop28,-74.0096324,45.3168501,NA,124,76,7,28
BBSQC,BBSQC:7:Stop29,-74.022971,45.3150076,NA,124,76,7,29
BBSQC,BBSQC:7:Stop30,-74.0322201,45.3114122,NA,124,76,7,30
BBSQC,BBSQC:7:Stop31,-74.0427886,45.3066458,NA,124,76,7,31
BBSQC,BBSQC:7:Stop32,-74.0532291,45.3036313,NA,124,76,7,32
BBSQC,BBSQC:7:Stop33,-74.0594183,45.3084923,NA,124,76,7,33
BBSQC,BBSQC:7:Stop34,-74.0699571,45.3081899,NA,124,76,7,34
BBSQC,BBSQC:7:Stop35,-74.0802603,45.3100155,NA,124,76,7,35
BBSQC,BBSQC:7:Stop36,-74.0918598,45.3114839,NA,124,76,7,36
BBSQC,BBSQC:7:Stop37,-74.0998656,45.310602,NA,124,76,7,37
BBSQC,BBSQC:7:Stop38,-74.1133113,45.3102431,NA,124,76,7,38
BBSQC,BBSQC:7:Stop39,-74.12351,45.3095153,NA,124,76,7,39
BBSQC,BBSQC:7:Stop40,-74.1339689,45.307506,NA,124,76,7,40
BBSQC,BBSQC:7:Stop41,-74.1425594,45.3058519,NA,124,76,7,41
BBSQC,BBSQC:7:Stop42,-74.1549521,45.3028666,NA,124,76,7,42
BBSQC,BBSQC:7:Stop43,-74.164536,45.3003711,NA,124,76,7,43
BBSQC,BBSQC:7:Stop44,-74.1712375,45.2948976,NA,124,76,7,44
BBSQC,BBSQC:7:Stop45,-74.1778132,45.2886179,NA,124,76,7,45
BBSQC,BBSQC:7:Stop46,-74.1840642,45.2808287,NA,124,76,7,46
BBSQC,BBSQC:7:Stop47,-74.1912187,45.2753549,NA,124,76,7,47
BBSQC,BBSQC:7:Stop48,-74.1942332,45.2682175,NA,124,76,7,48
BBSQC,BBSQC:7:Stop49,-74.1967147,45.261853,NA,124,76,7,49
BBSQC,BBSQC:7:Stop50,-74.2064597,45.2594538,NA,124,76,7,50
BBSQC,BBSQC:8:Stop1,-72.5685659,45.9433132,NAD83,124,76,8,1
